publishedAt,authorDisplayName,textDisplay,likeCount
2024-10-10T21:04:23Z,@ayiebabidin8253,Harusnya malu tu tuan rumah. Sampe segitunya wasit,0
2024-10-10T21:04:22Z,@jbtaviation,Penghambat Timnas ya Timteng...,0
2024-10-10T21:04:19Z,@Topadatindo1,"90+6 = 98 😂🤣 Offside di kasi Goal 😂 sewajarnya sih mngkin sampai 97 atau awal menit 98, dan yg ke dua udh jelas Offside tapi masi di jadikan goal lah inikan Kasus Men 🤣😂",0
2024-10-10T21:04:07Z,@adibakhairani-h9z,Wes di baantu wasit iseh 2-2,0
2024-10-10T21:04:04Z,@zidankhoirul4296,"Sangat di sayangkan wasit,wasit dan wasit lagi,lagi dan lagi yg selalu jd oenghalang bagi timnas garuda....",0
2024-10-10T21:04:02Z,@riamsisamosir5985,Wasit waktunya knp sampe 100menit padahal extra time 97 menit,0
2024-10-10T21:03:57Z,@rulyfadilah440,Ternyata sekelas TOURNAMEN FIFA juga ada mafia bola dan wasit yg korup😂😂😂,0
2024-10-10T21:03:48Z,@rikudo8073,"Anj wasit nya sllu gax jelas ,sllu begini",0
2024-10-10T21:03:43Z,@franskorro5243,Makanya faktor-faktor non teknis seperti inilah kenapa kerja keras dan fokus ttp harus dijaga.<br>Selain itu keberpihakan wasit sangat membantu sebuah tim.,0
2024-10-10T21:03:42Z,@Rizky.vidio_999,"Tambahan Waktu 7 menit, udah habis 7menit lebih 2 menit gk di stop stop.. giliran gol operan priitttt.... Wasit ASU....",0
2024-10-10T21:03:38Z,@Eki88entertaimen,Yg mendukung pssi laporkan wasit ke fifa dan menganulir gol dimenit terakhir mana,0
2024-10-10T21:03:38Z,@azzahwabariafifah8039,Terimakasih TimNas sudah jatuh bangun jg tim semua yg berjuang.,0
2024-10-10T21:03:27Z,@AndriAnto-q7l,Wasit memang oke.....,0
2024-10-10T21:03:25Z,@ahmadsupriyantopro,wasit nya gg,0
2024-10-10T21:03:24Z,@mirnawaty6140,Terima kasih Timnas Indonesia atas perjuangan kalian semoga selalu sehat semangat dan kuat fisik mentalnya aamiiin,19
2024-10-10T21:03:19Z,@dibamancing,Gila tambhan waktunya😂,0
2024-10-10T21:03:18Z,@anakdesa7675,In syaa allah indonesia lolos pildun,0
2024-10-10T21:03:08Z,@joynermerkuriussimbolon9978,Lagi- lagi wasit,0
2024-10-10T21:02:56Z,@tonimustofa3081,"Terima kasih perjuangan timnas indonesia. Insya Allah, performa kalian meningkat lagi. Aamiin. Gusti Allah tahu kalian diperlakukan tak adil oleh wasit.",64
2024-10-10T22:00:43Z,@imamramadhianakbar7179,Wasitnya berat&#39; sebelah ini harus di laporkan ke FIFA,0
2024-10-10T21:02:51Z,@barudak8938,"gara² wasit busuk aja. rafael emg rill winger si, dri gol² nya yg ciamik udh keliatan.",0
2024-10-10T21:02:50Z,@hidayatullahzac5251,"4 menit hahahahaa, ga malu😅😅😅",0
2024-10-10T21:02:49Z,@dik5,Gw bangga timnas... Belom ada yg bs ngalahin king indo di round 3,0
2024-10-10T21:02:33Z,@AndikaSaputra-vt7sk,90+6 = 100,1
2024-10-10T21:02:28Z,@AndikLesmana-z1s,Sepak bola timur tengah kebanyakan main drama kecuali palestina....qatar dan bahrain bukti drama sepak bola...,0
2024-10-10T21:02:17Z,@Bimantara2nd,Jangan berharap setiap event akan bersih dilakukan. Pengaturan2 hasil pertandingan pasti ada untuk suatu kepentingan . Dan saat ini indonesia korbannya. Respek perjuangan pemain semoga pertandingan kedepan nanti dibalas dengan kemenangan2.,0
2024-10-10T21:02:17Z,@mirnawaty6140,Sangat kecewa dan marah ni wasit sangat tidak fair play. Semoga FIFA tidak memberi izin lagi padanya menjadi wasit aamiiin,1
2024-10-10T21:02:12Z,@rezaaja2850,masih ada ketidak adilan dipertandingan ini.,0
2024-10-10T21:02:08Z,@adesaputra5551,"Komentatornya juga bukanya mikir, waktu tambahnya udh lebih",0
2024-10-10T21:01:48Z,@masskhoiron,Kawal itu botak Oman sekalian FIFA AFC,0
2024-10-10T21:01:46Z,@MuhammadJalu-k5b,Wasit nya tolong di bon agar jadi wasitin di liga kita,0
2024-10-10T21:01:34Z,@GibsonSitohang,INDONESIA BUKAN NEGARA ISLAM! KOMENTATOR SEPERTI ITU JANGAN DIPAKE LAGI!!!,1
2024-10-10T21:01:33Z,@fathurrohman2110,😂kalo kalah di kandang y malu dia mah. 😂😂😂,0
2024-10-10T21:01:30Z,@WulanDaridwan-y2t,"Ini asli pemain kaca, rapuhhhh",0
2024-10-10T21:01:28Z,@ErensAnte,"Lapor,,,, pak erik tohir ke fifa,,,, curang,,,,, wasit di bayar",0
2024-10-10T21:01:03Z,@nurhidayatulmufida,"Biar pak Erick Tohir yang protes ke presiden FIFA, paling tidak tau kecurangan wasit dan Indonesia aselinya menang telak",0
2024-10-10T21:00:58Z,@ginztobacco4174,"Lo curang, lo ga enjoy main di Indonesia.. Lo main fair lo enjoy main di Indonesia ..",0
2024-10-10T21:00:57Z,@SinyoNyosu-bl4wd,Tmbhan waktu 6mnit bisa jdi 9mnit nunggu bahlul cetak gol dulu baru bubar lucu sekaleee,0
2024-10-10T21:00:53Z,@bayusumantri3167,Dasarr arabb jahiliyahhh...wasittt kntlllll,0
2024-10-10T21:00:24Z,@AntonyAlvarogabriel,"Harusnya kita bisa belajar dari taktik jepang, mereka dicurangi tapi bisa di libas tuh bahrain sialan mafia😔, wasit ontaa🤬 disisi lain timnas Garuda luar biasa😇🙏👏👏👍❤",0
2024-10-10T21:00:22Z,@gemby7069,SAATNYA GANYANG CHINA YG SELALU CURANG DI SETIAP HIDUPMYA,1
2024-10-10T21:00:14Z,@ardesgoenawan,"Wanjir FREE KICK luar biasa dari Bahrain yang berbuah gol malah hanya ditanggapi dengan nada datar tanpa excitement 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ <br><br>Mengapa saat Indonesia mencetak gol langsung menyerukan ALHAMDULILAH? Mengapa tidak demikian juga saat Bahrain mencetak gol?<br><br>Mengapa saat Indonesia gagal mencetak gol tidak ada ALHAMDULILAH? Mengapa saat peluang Bahrain gagal muncul ALHAMDULILAH BERULANG KALI? 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️😭<br><br>Bukankah sistem JURNALISTIK itu seharusnya OBJEKTIF? Ampun deh...😭 Subjektif banget. Kapan komentator &amp; sistem reportase sepakbola produksi RCTI bisa OBJEKTIF?<br><br>Mau support Indonesia boleh, namun TOLONG kalau kapasitas sebagai komentator HARUS OBJEKTIF. <br><br>Shame on you HG.",0
2024-10-10T21:13:34Z,@taryonorubai7164,nonton tv bahrain aja,0
2024-10-10T21:00:13Z,@ErensAnte,"Laporkan ke fifa,,, wasit curang,,,",0
2024-10-10T20:59:34Z,@donijokopriyanto1348,"Bravo indonesia tp lht wasit nya koplok.ingat bahrain masih ada pertandingan nti di indonesia,kau nti di buat ba2k belur di indonesia.",0
2024-10-10T20:59:32Z,@erikgede1130,"Benar kan.🥺😢 Kita tidak sehebat yang di elu-elukan. Bagsimana nanti melawan Arab Saudi, Australia apalagi dengan Jepeng?😱😫",0
2024-10-10T20:59:19Z,@akangjalo2906,Kita tunggu untuk leg kedua,0
2024-10-10T20:59:16Z,@arissub8228,Curang wasit nya,0
2024-10-10T20:59:05Z,@musthofanuril794,Teman2 kira2 wasit dapat uang saku berapa yaa😂,0
2024-10-10T20:59:03Z,@agusmito4691,Wasit AFC yg pimpin harus di cek ni,0
2024-10-10T20:58:37Z,@NewXiaomi-j2m,Wasite pateni wE,0
2024-10-10T20:58:34Z,@handygibol,Wasit gila....gimana ceritanya tambahan waktu 6menit...bisa ada tambahan waktu lagi.,0
2024-10-10T20:58:29Z,@siswaabadi7780,"Jika Arab curang katakan pada mereka, haram haram <br>Wallahi haram.",0
2024-10-10T20:58:25Z,@sahruljuliadin160,Waset dancok,0
2024-10-10T20:58:17Z,@yutubechanel1783,Kita tunggu ntar bahrain away ke indo jangan kasih konsen kita bikin takut,0
2024-10-10T20:58:15Z,@munirmunir5117,Wasit nya keasyikan 😂😂😂 tambahan waktu 6 menit ... Jadinya 9 menit..,0
2024-10-10T20:58:14Z,@_baziko_,WASIT BIADAB!!!!!!,0
2024-10-10T20:58:05Z,@bangsat1925,Wasit asal timur tengah adalah wasit terburuk d dunia...🔥🔥,0
2024-10-10T20:57:57Z,@Last_SM00,"Tinggal nunggu sanksi dari FIFA,<br>PAK ERIK TOHIR<br>Tolong Kami",0
2024-10-10T20:57:55Z,@elydewa0028,"Varnya kok gak di tayangin ,, macam ada yg aneh yaa,😢",0
2024-10-10T20:57:43Z,@eriktuuk7406,Di rugikan wasit lagi😢,0
2024-10-10T20:57:39Z,@marnmarniaha,"Apa yg diharapkan dari wasit afc ini, witan dan marselino mending coret ga guna sama sekali, sangat terlihat sekali jiwa tarkam nya",0
2024-10-10T20:57:33Z,@alamzalea1593,Kenapa wasit kyk gt masih dipake...,0
2024-10-10T20:57:24Z,@danixrock2877,Mencuri poin di kandang lawan itu bagus kok,0
2024-10-10T20:57:13Z,@insertname_1,"mau protes juga percuma afc berpihak kepada yang punya duit apalagi negara minyak, jadi harus kerja keras lagi timnas kita buat pertandingan kedepannya, kalau bisa selisih 2 gol biar hal kayak gini tidak terjadi. bisa-bisanya udah kelewatan waktu masih dilanjut sama nih wasit",0
2024-10-10T20:57:12Z,@ahmadilham8007,Smpe kpn dirugikan kyk gini ... Klo g diproses kedepannya ya sprti ini trs .. Biar terbongkar permainan najis mrk,0
2024-10-10T20:57:09Z,@abdulrahmat8064,"Slalu sperti ini klo timnas mao maju,,,<br>Khusus nya klo ktmu tim timur tengah, pasti dirugiin😢",0
2024-10-10T20:57:06Z,@alifalvian1778,How much they pay for that ???,0
2024-10-10T20:56:55Z,@hendryanfield84,"Bnyak yg protes soal wktu extra time, klo w itu msih wajar krna bnyak wktu yg trbuang sblumnya, yg w syg kan pada wktu extra time trsubut kita bnyak peluang counter attack tpi kita sia&quot; kan pluang trsebut,,",0
2024-10-10T21:40:58Z,@junaidiafsad7030,Terlihat nyata ngk tau main bola,0
2024-10-10T21:55:52Z,@hendryanfield84,"@@junaidiafsad7030 maen lo kurang jauh cil, mkanya bnyak&quot; nonton bola, di liga Inggris Ektra time kaya gini sering trjadi, klo seandainya Indonesia brhasil menfaatkn counter attack di wktu trsebut lo psti ga akan mempermasalahkan wktu trsebut wlw pun di akhir Bahrain bisa nyetak goal krna skor jadi 2:3, kesalahan nya dsni bukan pada wktu tpi kita ga bisa menfaatkn peluang matang saat counter attack",0
2024-10-10T22:13:13Z,@junaidiafsad7030,"@@hendryanfield84 Lo ngk tau main bola soalnya. Justru ektra time sdh 6 menit lol, knpa harus ada 3 menit lagi",0
2024-10-10T23:39:45Z,@hendryanfield84,"@@junaidiafsad7030 krna bnyak wktu yg trbuang itu di extra time nya cil, dan wktu yg trbuang sblum extra time cuma di ksih 6 mnit pun itu blom cukup cil, pdhal di kalimat w udh jlad kasus kaya gini sering trjadi di liga top eropa, mkanya klo nonton bola jgan timnas doang cil, w ini pecinta liga Inggris kasus kaya gini di liga Inggris sering trjadi 😩😩<br>Kan w udh bilang kasus kaya gini kslahannya bukan di wktu tpi kita gagal menfaatkn bnyak pluang saat counter attack, seandainya counter attack itu trjadi goal dan Bahrain di akhir nyetak goal juga skor jadi 2:3 lo prmaslahkan ga wktu trsebut?? Psti ga lah krna timnas msih menang 😩",0
2024-10-11T00:55:23Z,@junaidiafsad7030,@@hendryanfield84 Makanya sebelumnya lo harus tau aturan tambahan waktu itu gmana. Tdk ada lagi tambahan waktu stlah tambahan waktu,0
2024-10-10T20:56:50Z,@cosmoenergychannel1095,Wasit tidak fair,0
2024-10-10T20:56:48Z,@siswaabadi7780,3 menit haram <br> Untuk 1 gol haram bagi jazirah Arab,0
2024-10-10T20:56:42Z,@rizallchannel1508,Gda tv gede nya apa...???botak,0
2024-10-10T20:56:38Z,@semuthitam2211,wasitnya rajin beribadah sepertinya masa sampe berbuat curang,0
2024-10-10T20:56:33Z,@y.bintang.h2179,"Nanti di GBK di balas, bawa uang palsu yang banyak. Lempar ke mereka!!!",0
2024-10-10T20:56:30Z,@quitoriantori,"Kita balas diGBK, sabar.....",0
2024-10-10T20:56:27Z,@WandiSuwandi-qy4xm,Kita balas di gbk kita teror dengan superter yg ful..,0
2024-10-10T20:56:25Z,@QONITA.756,"Wasit ny yg GK adil, tmbhan 6 menit jdi 11 mnit",0
2024-10-10T20:56:25Z,@Fatih-p2s,"Terlepas dari wasit yg kontroversi, di babak pertama Indonesia kebanyakan main belakang bikin senam jantung yg nonton😂😂😂. Baru babak ke dua mulai agak rileks nontonnya. Semangat GARUDAKU, selagi membawa nama INDONESIA rakyat Indonesia akan terus mendukung mu. Kalau kalah dengan fair psti rkyat Indonesia akan Terima kalau kalah dgn cara yg tidak fair tunggu aja serangan netizen +62😂😂😂",0
2024-10-10T20:56:16Z,@Pardi-pr2mx,Bahrimn di bantu jin timur tengah....👹👹👹👹,0
2024-10-10T20:56:12Z,@muhammadakbar6126,"Waddouh tambahan waktu babak kedua 6 menit, golnya tercipta dimenit ke-9 waddouhh..... 😢",0
2024-10-10T20:56:11Z,@martinsuhardi,Wasit terindikasi match fixing.. Laporkan!,0
2024-10-10T20:56:06Z,@DennySihappy,Ganti pelatih sumpah,0
2024-10-10T20:56:01Z,@traveleramatir8568,"Kenapa ya negara Timur Tengah licik semua , ga qatar Bahrain sama aja ... Nanti tunggu di Indonesia",0
2024-10-10T20:55:55Z,@yutubechanel1783,Saya kecewa berat sama wasitnya buta mau bagaimanapun timnas kita bagus kalo masih ada wasit2 licik kaya gitu percuma kecewa mulu,0
2024-10-10T20:55:54Z,@KamasanMambri,😂😂😂😂,0
2024-10-10T20:55:54Z,@aconkentertainment,"Lawan negara2 timur tengah dan wasit dari timur tengah pasti banyak dramanya ? Gak bisa kita cuma menang tipis harus selisih banyak seperti jepang,😂 Biar gak dimainin sama Wasit yg Dibayar...Masih perlu Proses, tapi top 👍🏼 kita seri tapi tetep rasanya menang. Asa tetep masih ada dan terbuka lebar, perjuangan masih panjang, kita susun lagi langkah baru, fokus menang setiap pertandingan lawan china dan sisa pertandingan berikutnya semoga ada tambahan amunisi saat laga kandang. DAN KITA HABISI MEREKA SEMUA DI GBK...INI TANAH AIR KITA..Selamat berjuang jangan menyerah tetep semangat..kita2 ada dibelakang kalian  I ❤ 🇲🇨💪🏻 Sedikit masukan buat STY, dipikirkan mungkin tdk perlu Kill The Game gpp yg penting safety..coba yg masuk menit terakhir si Wahyu P, atau Ferari, terus Eliano ditarik ke depan gantiin Struick..lebih Safety kayaknya...tapi ya sudahlah..pelatih paling tahu apa yg dihadapi, tetep salut sama STY 👍🏼",0
2024-10-10T20:55:50Z,@dzikriabdipratama2439,Rasa sakit ketika kcurangan pengadil lapangan bukan malah adil. Malah berat sepihak. Gw udh duga klo perpanjangan waktunya smpe bahrain bsa menyamakan kedudukan. Eh bener aja. Pas udh menyamakan kedudukan. Di tiup tu pluit. Harga diri kita diinjak2. Pssi pak erick hrus tindak tegas dan laporkan pengadil lapangan wasit yg kontroversial sprti ini.,0
2024-10-10T20:55:50Z,@saudioyt4585,Ya tetep aja kesel aku sama wasit nya,0
2024-10-10T20:55:45Z,@walangsangit7814,"Percuma naturalisasi pemain, lebih baik naturalisasi wasit om Erik Tohir,. Mikirrrrrrrr",0
2024-10-10T20:55:36Z,@doni_xt97,"Tdk sportif, tambahan waktu 6menit jdi smpai 10 menit",0
2024-10-10T20:55:09Z,@totomariyanto6546,BAHRAIN takut kalah itu mah 😂😂 <br>King indo mantap,0
2024-10-10T20:54:59Z,@rezasaputra1764,Gagal counter attack gara gara witan nafsu mau cetak gol eh malah Boomerang lokal lokal di tambah Natan nafsu banget malah lslg ke dapan waktu,0
2024-10-10T20:54:55Z,@gunturloss3096,Wasitnya kontroversial,0
2024-10-10T20:54:49Z,@kimzoe5553,tambahan waktunya gak ngotak emang.gak selesai pertandingan kalo Bahrain gak nyetak gol,0
2024-10-10T20:54:44Z,@selalumboh5380,Lagi2 karena apa?  Yaa... wasit !!!,1
2024-10-10T20:54:40Z,@ahmadsolihin4514,Jordi amat main nya gk bgus ...<br>Lbh bgus hubner,0
2024-10-10T20:54:29Z,@YudiFernando-v5d,Gila pemain bahrain gak bisa bikin  pemain kita bernafas tenang,0
2024-10-10T20:54:14Z,@razanraifaradya762,Mafia wasit 😡,0
2024-10-10T20:54:14Z,@joserimlopyu,"itu witan pas pegang bola bisa langsung shoot, gol atau tidak juga gak papa. malah di tarik mundur padahal pemain bharain di blkg cuma sebiji. kalo mau lolos pildun makin yakin jgn pakai pemain lokal 🤣🤣",0
2024-10-10T20:54:08Z,@MiQu-jm8bi,Very bad referee work!!! despite the embarrassing refereeing decisions bahrain also played very badly. you are the winner Indonesia...,0
2024-10-10T20:54:07Z,@rahmadiawlia8095,LUARBIASA TIM NASIONAL INDONESIA🇮🇩,1
2024-10-10T20:54:03Z,@rizkyrmdhny1911,"Gajelas banget, terlalu keliatan banget",0
2024-10-10T20:53:53Z,@TheBluecron,Mantap King !,0
2024-10-10T20:53:52Z,@FHMaudio5605,Lagi2 musuh king indo si clurut wasit..waktu udah habis masih di lanjot aja..<br>Indonesia 11 pemain<br>Bahrain.    12 pemain,0
2024-10-10T20:53:49Z,@enoangkot4907,SMG j wasity kesamber petir biar tmbh gosong,0
2024-10-10T20:53:49Z,@gojekdarojat5168,Memalukn wasitnya jga wereu tikotok eta sibotak,0
2024-10-10T20:53:33Z,@rezasaputra1764,Itu witan ngapain coba ke situ bawa pinggir jadi Boomerang kgk bisa maksimal in counter attack lokal lokal,0
2024-10-10T20:53:24Z,@yohanessukoyo4110,Wasite nggateli.... ...indonesia sengaja di jegal.......,0
2024-10-10T20:53:22Z,@Cfjxtibcxdswqyinvsstujv,Wasit Transfer bayar money 💵💸🤑 arab BAHRAIN Oman,0
2024-10-10T20:53:16Z,@Nurin_najwa,Hasil seri lawan 12 pemain udah luar biasa bagi timnas.,0
2024-10-10T20:53:13Z,@primahendrakurniawan315,tidak hanya qatar yg kotor bahrain ora due isin....,0
2024-10-10T20:52:59Z,@harrynugroho9780,Wasit bermasalah kok masih dipake terus blok,0
2024-10-10T20:52:58Z,@anjar5610,Wasit komtol,0
2024-10-10T20:52:48Z,@SyahrilAfif-nl2by,Kayak nya Justin hubner gk ikut,0
2024-10-10T20:52:47Z,@cackocroonch3922,Di sekitar waktu 97:40 seharusnya sudah diselesaikan pertandingannya karena timnas udah mulai counter attac dan udah lewat 6 menit.,0
2024-10-10T20:52:35Z,@Hery-qt1du,GK Bahrain GK Qatar.. pasti mafia  bolanya ada ..,0
2024-10-10T20:52:35Z,@agungsupena,aduh seri karena di curangi wasit,0
2024-10-10T20:52:34Z,@ferdicivil8265,Harus menang banyak.. untuk menghadapi tim licik..,0
2024-10-10T20:52:31Z,@mohsholehuddinamin8625,Balas di gbk,0
2024-10-10T20:52:31Z,@acun4249,Di bahrain 90+6=100,0
2024-10-10T20:52:26Z,@membukagelap1,Ada yg tau ig sayap kiri yg tukang drama?,0
2024-10-10T20:52:16Z,@maharani412,Wasit wasit.sulit tu berkata2,0
2024-10-10T20:52:15Z,@cumadunia6186,Wasit nya dapet duit dari raja minyak,0
2024-10-10T20:52:15Z,@YudhiOf,Baru x ini imbang tapi kecewa<br>Botak😢,0
2024-10-10T20:52:04Z,@NurYahya-rg7xh,Wasit e asuuu,0
2024-10-10T20:52:03Z,@ristianowibisono4113,Percuma tim udah bagus klo kalah sama wasit terus... .,0
2024-10-10T20:52:02Z,@VandeJawa,"Bisa gak kalau main pakai tayangan yg original saja, gak usah pakai komentator Indonesia 😂",0
2024-10-10T20:52:00Z,@giomarkjen2376,"Ikut nonton dong saya rela masuk sell penting gw bisa masuk lapangan ngeplakin si botak,,, anjggggg😢😢",0
2024-10-10T20:51:40Z,@denicilok3589,"Raja terakhir jepang musti imbang ini mah , menang lebih baik",1
2024-10-10T20:53:38Z,@folio2375,Semoga jepang kasih menang indo tpi mustahil jir,0
2024-10-10T21:55:30Z,@dulchannel3971,😂😂😂​@@folio2375,0
2024-10-10T20:51:33Z,@arazipratama2760,"Yukk cari akun wasit nya, kita tanya baik-baik 😅",0
2024-10-10T20:51:24Z,@Faatpribadi06,mohon yg tau akun sosmed wasit al kafirun ini kasih tau jon..,0
2024-10-10T20:51:18Z,@giomarkjen2376,"Pemain lokal yg baru masuk pasti bikin foul terus,, ferari, witan,,,,,,, d masukinya d awal aja,, baru di ganti,,bikin ulah terus,",0
2024-10-10T20:51:16Z,@DwiUtami-me6qt,SHAME ON YOU BAHRAIN,0
2024-10-10T20:51:13Z,@BagusAdi-em5dd,Wasit kocak 😂😂,0
2024-10-10T20:51:05Z,@Muhd.S-y6s,"sekali pandang off side, dilihat sekali lagi, setengah badan sejajar dengan pemain indonesia,",0
2024-10-10T20:50:55Z,@AimanLubis-oj8gk,Tambhan waktu kog 6 menit to sit bodoh,0
2024-10-10T20:50:41Z,@cumadunia6186,Pecat iti wasit,0
2024-10-10T20:50:41Z,@Taajul.71,Perjuangan memenangkan pertandingan di lihat dari hasil terakhir dan pada akhirnya wasit tak sesuai dengan perpanjangan hanya 6 menit inih 8 menit lebih terus berlangsung sebab akibat wasit bertanggung jawab. 🤝,0
2024-10-10T20:50:37Z,@redinaldewanto9878,Wani piro Sit 😂😂😂😂,0
2024-10-10T20:50:37Z,@bangkreatif8682,"Kecewa sm wasit, harusnya td kalo bsa kita habisi Bahrain pas counter attack",0
2024-10-10T20:50:34Z,@koukonchannel,"Goi  terakhir bahrain cacat, selain tambahan waktu melebihi batas waktu tambahan juga offside.",0
2024-10-10T20:50:28Z,@onetyutub,NONTON REPLAY NYA TERCORENG SAMA SI BOTAK😢,0
2024-10-10T20:50:26Z,@BravoChannel-d1n,Protes itu wasit kenapa lebih waktunya,0
2024-10-10T20:50:09Z,@AnggunBayu-l1e,Wasit kontlohhhh😂😂😂,0
2024-10-10T20:50:04Z,@teguhmujahid6080,Kalah dari wasit,0
2024-10-10T20:49:51Z,@ayuulandari4613,"Gapapa GARAUDAKUUU,,,,  DI NERAKA NNTI SI AHMED BAKALAN DI SEMBUR BOLA API SELAMA EXTRA TIME HASIL TAMBAHANNYA",0
2024-10-10T20:49:45Z,@bebe9748,"Saya sangat salut sama semua pemain dan staf timnas,,tapi masih sakit lihat wasit botak satu itu,,mana gabisa tidur smpe skarang😭😭",0
2024-10-10T20:49:40Z,@skaykeren7230,"Wasit korup, info ig wasitnya",0
2024-10-10T20:49:37Z,@JimmyGn,kayaknya wasit di adukan ke fifa hahahaha...,0
2024-10-10T20:49:36Z,@sutrononew8336,Kenapa Indonesia selalu dicurangi wasit ya....jelas² waktu sudah lewat kok belum meniup peluit...,0
2024-10-10T20:49:29Z,@zaenaljr9731,Next match kalo lawan vs dr timur Tengah jngan pilih wasit dari timur Tengah jg harus dari japan/Korea/Australia aja biar adilll❤,1
2024-10-10T20:49:25Z,@viraindbeats5445,"Pwncapaian yang sangat BAGUS!!!. Saya sangat BANGGA. Bisa unggul sapai menit terakhir. Dan bahkan bikin team lawan sangat bersyukur bisa IMBANG DARI INDONESIA. Itu suatu KEBANGGAN bagi saya pribadi. Berb3da dengan dulu mereka yang meremehkan kita, sekarang mereka bangga ketika bisa imbang lawan kita. Terima kasih ❤❤❤",77
2024-10-10T21:18:53Z,@elazizazizi7003,Harusnya menang kalau wasit jeli,2
2024-10-10T21:23:40Z,@viraindbeats5445,"@@elazizazizi7003 ya mau gimana lagi, terlepas dari itu semua,inti dari pertandingan ini bukanlah kalah menang. Tapi progres kita yang dulunya keb4ntai, sekarang bisa membuat keok. Bahkan harus sampai di bantu wasit. Itu tandanha level kita bukan level timnas rank 70 lagi. Bisa jadi 60 ke atas. Itu suatu kebanggaan tentunya. Ya walaupun secara text kita masih peringkat 130+- kurang lebih(belum ngecek lagi jadi lupa peringkat berapa).",3
2024-10-10T21:40:06Z,@dweeyand7976,​@@elazizazizi7003Jepang bisa kalahkan tuan rumah Bahrain dg skor 5-0,0
2024-10-10T21:49:17Z,@sky23papa,"​@@viraindbeats5445sebelum pertandingan ini kita di ranking 129..setelah pertandingan ini seharusnya ada sedikit peningkatan, secara ranking bahrain jauh di atas indonesia, yaitu di posisi 76",2
2024-10-10T20:49:21Z,@qyasclaluadhabuatfamili8332,Tambah waktu 6 menit sudah habis namun peluit nggak di tiup tiup dari tadi wasit gundul pacul gimna itu wasit tarkam,0
2024-10-10T20:49:21Z,@ViktorViktoryChannel,Indonesia awesome ❤,8
2024-10-10T20:48:55Z,@KAyou19,"Capek, kesel, liat permainan bahrain yg banyak guling2, kesel sama wasit... 😢<br>Semangat teruss timnasss",0
2024-10-10T20:48:46Z,@pedagangpinggirjalan9998,Eliano tidak dimainkan,0
2024-10-10T20:48:39Z,@MaulanaYusuf-e4k,Bahrain bangga dgn kecurangan nya 😡<br>Saya lebih bangga terhadap SQUAD GARUDA ❤kalian lah pemenang nya ❤,0
2024-10-10T20:48:30Z,@RamaRama-co2ye,Klo buta angka jgn jadi wasit....ngerugiin ajaaaaa,0
2024-10-10T20:48:27Z,@mkrjp8982,Wasit ohh Wasit 😂😂😂 tambahan waktu +6 😂😂😂,0
2024-10-10T20:48:26Z,@indrasaputra6449,Perpanjangan waktu terlalu lama curang seharusnya scor 21,0
2024-10-10T20:48:22Z,@rianginawan5644,Wasitnya ajak lah ke indonesia penge tak elus itu botak,0
2024-10-10T20:48:17Z,@sahalamalau8272,Wasit idiot udah lewat 3 menit😢😢😢,0
2024-10-10T20:48:13Z,@choklatstudio5166,Wasite celeng......,0
2024-10-10T20:48:08Z,@VandeJawa,Kecewa penonton😂😂 Wkwkwk,0
2024-10-10T20:48:00Z,@vaninadriana99,🇲🇨  VS Wasit,0
2024-10-10T20:48:00Z,@MansursurisMansur,"Menyandang atas nama FIFA disakunya ,,, tapi masih belum tau waktu...",0
2024-10-10T20:47:35Z,@THEBESTIMNAS,"Gol terahir, Jelas pemain belum siap, pemain bahrain asal tendang dan wasit belum tiup peluit itu lhow, dan gak ada cek var,, konyol amat",2
2024-10-10T20:47:32Z,@femaputra3351,Jaluk di keprok wasite,0
2024-10-10T20:47:12Z,@restitutabridinsihudit-2o115,Over waktunya itu🥲,0
2024-10-10T20:47:09Z,@AdnanFirmansyah-q2p,Semoga saja itu gol tidak sah aamiin,2
2024-10-10T20:51:20Z,@folio2375,Klo gol tetep sah ga bisa di gagu gugat tpi klo wasit bisa di gugat klo dia bner kecurangan ya bisa di pecat dri wasit seumur hidup,1
2024-10-10T20:47:07Z,@ernasari493,MAFIA BAHRAIN,0
2024-10-10T20:47:00Z,@3buddhastick,saya bilang jngan mainkan lokal. ituwitan bisa gol tadi,0
2024-10-10T20:46:49Z,@Nisakafi,Karena gak mainin Rizky ridho ini,0
2024-10-10T20:46:48Z,@nurmuhammad5885,Waktu Uda melebih tambahan waktu tp peluit Gk di bunyikan parah,0
2024-10-10T20:46:46Z,@PejantanTangguh-ij3jz,Harus protes ke FIFA terkait wasit yang selalu curang 😤😤,0
2024-10-10T20:46:45Z,@ngeviid,"Tambahan waktu +6 = 96 tapi pertandingan msih blm selesai, ini malah sampai menit ke 99+.<br>Gol bahrain yg terahir di menit 98.40an detik, dan <b>sesaat sebelum mereka ngegolin jadi 2-2,</b> di layar muncul tulisan <br><b>*Cheking Posible Pinalty&quot;</b> Krna pemain indo ada yg jatuh di kotak pinalti Bahrain, tp wasit gak cek VAR. <br>disini di postingan ig-nya Gol bahrain yg kedua di tulis di menit 96. • *MENJIJIKKAN!!!!!*• BAHRAIN WITHOUT A REFEREE IS NOTHING 🤷",0
